COMMUNE,ZIP code,index,Coordinates Debut,Latitude Debut,Longitude Debut,index.1,Coordinates Fin,Latitude Fin,Longitude Fin,Distance en KM,TRT (min) at 0,TRT (min) at 1,TRT (min) at 2,TRT (min) at 3,TRT (min) at 4, TRT (min) at 5,TRT (min) at 6,TRT (min) at 7,TRT (min) at 8,TRT (min) at 9,TRT (min) at 10, TRT (min) at 11,TRT (min) at 12,TRT (min) at 13,TRT (min) at 14,TRT (min) at 15,TRT (min) at 16,TRT (min) at 17,TRT (min) at 18,TRT (min) at 19,TRT (min) at 20,TRT (min) at 21,TRT (min) at 22,TRT (min) at 23,TTI (min) at 0,TTI (min) at  1,TTI (min) at  2,TTI (min) at  3,TTI (min) at  4,TTI (min) at  5,TTI (min) at  6,TTI (min) at  7,TTI (min) at  8,TTI (min) at  9,TTI (min) at  10,TTI (min) at  11,TTI (min) at  12,TTI (min) at  13,TTI (min) at  14,TTI (min) at  15,TTI (min) at  16,TTI (min) at  17,TTI (min) at 18,TTI (min) at  19,TTI (min) at  20,TTI (min) at  21,TTI (min) at  22,TTI (min) at  23
Hay Hassani,20220,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,1976.0,4.967,5.483,4.867,6.7,6.933,6.517,6.567,5.283,7.417,6.617,6.917,5.683,7.35,7.767,6.217,6.083,6.517,8.35,5.85,5.833,5.9,5.467,4.833,5.783,2.51349527665317,2.77496626180836,2.46288798920377,3.39068825910931,3.50877192982456,3.29790823211875,3.32321187584345,2.67375168690958,3.75337381916329,3.34851551956815,3.50033738191632,2.87618083670715,3.71963562753036,3.63948766010621,3.14608636977058,3.07860998650472,3.29790823211875,4.22570850202429,2.96052631578947,2.95209176788124,2.98582995951417,2.76653171390013,2.44601889338731,2.92678812415654
Hay Hassani,20220,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,39,"33.55780575075923,-7.686021183106305",33.55780575075923,-7.686021183106305,2605.0,5.533,5.45,4.75,5.967,6.817,6.767,6.733,5.6,6.65,6.733,6.45,6.517,7.217,6.683,7.0,6.667,6.717,6.6,7.25,7.733,6.967,6.55,6.333,5.517,2.26683053393418,2.2326915198689,1.9459238017206,2.4443534070736,2.85455053042992,2.83361250697934,2.81965382467895,2.29414174518639,2.78475711892797,2.81965382467895,2.70100502512562,2.72892238972641,3.02205471803461,2.79871580122836,2.93132328308207,2.79173646007816,2.82926144341477,2.76381909547738,3.036013400335,3.25751193484976,2.91736460078168,2.7428810720268,2.65214963707426,2.26000273112112
Hay Hassani,20220,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,35,"33.5617648719433,-7.647488326947816",33.5617648719433,-7.647488326947816,3745.0,6.033,6.433,6.35,7.267,7.083,5.933,7.133,7.217,11.667,12.083,6.95,7.583,10.1,7.883,7.867,7.617,8.067,8.567,8.317,6.683,6.8,6.767,6.95,6.783,1.61103693813974,1.71784601691143,1.69559412550066,1.94036493101913,1.89141076991544,1.58433466844681,1.9047619047619,1.92701379617267,2.53237826495912,3.22394165777303,1.85580774365821,2.02330131625755,2.69692923898531,2.10502892745883,2.10057854917667,2.03382287494437,2.15398308856252,2.28749443702714,2.22073876279483,1.78460169114374,1.81575433911882,1.80685358255451,1.85580774365821,1.81130396083667
Hay Hassani,20220,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,2755.0,6.55,7.533,6.4,9.267,9.583,9.483,9.583,9.683,13.867,13.183,8.967,9.617,10.9,9.017,8.767,8.7,8.25,8.467,9.133,8.15,8.117,8.633,7.817,9.083,2.17825074825407,2.73442226255293,2.32304900181488,3.36358136721113,3.47852389594676,3.4422262552934,3.47852389594676,3.51482153660012,2.61882278879446,4.88452513276522,3.25468844525105,3.48682620256224,4.04302670623145,3.3444609297725,3.08576792209316,3.22700296735905,3.06008902077151,3.10589386157984,3.38773491592482,3.02299703264094,2.33371669541882,3.13369630973986,2.75137862255074,3.29703569267997
Hay Hassani,20220,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,2966.0,6.35,6.517,6.5,7.467,7.333,7.0,7.95,7.85,16.0,13.517,8.15,7.933,12.067,9.367,7.967,8.0,8.233,8.117,8.633,7.4,6.583,7.0,7.567,6.833,2.14093054619015,2.19712294897729,2.19150370869858,2.51741964486401,2.47246572263429,2.36008091706001,2.68037761294672,2.64666217127444,5.39447066756574,4.55259907937577,2.7478084962913,2.67205568653867,4.06832996178916,2.99829278702518,2.68599685322544,2.69723533378287,2.77590469768487,2.73657001573387,2.91076646437401,2.49494268374915,2.21959991009215,2.36008091706001,2.5511350865363,2.30388851427287
Hay Hassani,20220,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,39,"33.55780575075923,-7.686021183106305",33.55780575075923,-7.686021183106305,2653.0,5.883,5.717,5.967,6.517,6.45,6.45,6.367,6.15,6.317,6.35,6.917,7.45,8.1,6.2,6.7,7.233,6.35,6.667,7.517,6.917,6.467,6.8,5.533,6.267,2.21761527830129,2.15479331574318,2.24902625958034,2.45633873602211,2.43120995099886,2.43120995099886,2.39979896971981,2.31813041839427,2.38095238095238,2.393516773464,2.60711144616157,2.80814172634753,3.05314738032416,2.3369770071617,2.52544289483603,2.72647317502198,2.393516773464,2.51287850232441,2.83327051137077,2.55888518929584,2.43749214725468,2.5631360723709,2.08568915692926,2.36210579218494
Hay Hassani,20220,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,35,"33.5617648719433,-7.647488326947816",33.5617648719433,-7.647488326947816,2002.0,5.5,5.3,5.05,7.25,6.617,6.767,6.817,7.167,7.067,6.533,7.733,6.533,7.033,6.517,7.5,6.0,6.467,7.567,6.967,7.067,6.717,6.7,5.85,6.617,2.75137568784392,2.07924676343664,2.52247752247752,3.6105577689243,3.3050283050283,3.37995337995338,3.4049284049284,3.56905710491367,3.19180969587473,3.26340326340326,3.85126162018592,3.26340326340326,3.18106437509422,3.25507825507825,3.74625374625374,2.99700299700299,2.92080698584763,3.41764528756398,3.14664257753688,3.19180969587473,3.36001334000333,3.35167583791895,2.92207792207792,3.29515272244355
Hay Hassani,20220,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,1855.0,5.367,5.733,5.617,6.7,6.5,6.917,6.917,6.6,6.233,6.883,5.95,6.45,6.45,6.067,6.717,5.567,7.017,7.55,6.95,7.3,6.917,6.533,5.033,5.4,2.89308176100628,3.09074573225516,3.02785265049415,3.61185983827493,3.50404312668463,3.72866127583108,3.72866127583108,3.55795148247978,3.3602875112309,3.71069182389937,3.20754716981132,3.47708894878706,3.47708894878706,3.27044025157232,3.62084456424079,3.00089847259658,3.78256963162623,4.07008086253369,3.7466307277628,3.93530997304582,3.72866127583108,3.52201257861635,2.71338724168912,2.911051212938
Hay Hassani,20220,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,3229.0,7.583,8.1,8.0,10.05,10.05,9.833,10.4,9.833,10.0,10.85,10.2,10.45,10.75,10.583,9.983,9.933,9.967,12.567,12.2,15.017,13.783,9.2,8.183,8.15,2.34850831010632,2.50851656859708,2.47754722824403,3.11241870548157,3.11241870548157,3.04531846804996,3.22081139671724,3.04531846804996,3.09693403530504,3.36017342830597,3.15887271601114,3.23629606689377,3.32920408795292,3.27758852069784,3.09177247857953,3.07628780840301,3.08661092185403,3.89181377103334,3.77825952307215,4.65056260968308,4.26860741199545,2.84917931248064,2.53432435222463,2.52400123877361
Hay Hassani,20220,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,39,"33.55780575075923,-7.686021183106305",33.55780575075923,-7.686021183106305,3643.0,9.767,10.35,10.317,13.317,13.867,13.633,14.233,13.067,12.833,13.983,12.517,13.1,13.1,12.65,13.167,12.117,13.383,14.133,13.75,14.167,13.517,13.383,11.433,11.25,2.68094061670784,2.8410650562723,2.83191508829719,3.71144555927164,3.8647342995169,3.79970271274619,3.96692679301374,3.64176885916016,3.57673727238944,3.89725009290226,3.08064648453523,3.22421855771597,2.83488422419389,2.78818602600837,3.24062679465091,2.62208757123277,3.29801215705602,3.05850104594964,2.97554641852412,3.12868080094228,2.98512956419316,3.64370632543787,3.18654775176514,3.13545150501672
Hay Hassani,20220,39,"33.55780575075923,-7.686021183106305",33.55780575075923,-7.686021183106305,35,"33.5617648719433,-7.647488326947816",33.5617648719433,-7.647488326947816,4868.0,10.117,10.017,10.167,11.5,11.883,11.7,11.317,11.7,13.5,12.883,12.55,12.15,13.267,12.433,13.383,11.717,13.067,12.083,12.733,11.767,10.983,11.233,10.117,11.117,2.1173433793777,2.09641412027347,2.12780800892981,2.40686479698618,2.48709362355239,2.44872331519464,2.36849448862843,2.44872331519464,2.56021240280675,2.69638621459467,2.54718895879845,2.54290498116366,2.77661504116087,2.5235099113727,2.8010325101158,2.45221152504534,2.73475652295242,2.52895214176084,2.66499232593832,2.41714598740071,2.22921317908125,2.27995399499357,2.05331168391854,2.32663597041998
Hay Hassani,20220,39,"33.55780575075923,-7.686021183106305",33.55780575075923,-7.686021183106305,36,"33.568919900792785,-7.669169627366986",33.568919900792785,-7.669169627366986,2761.0,6.683,6.583,6.417,8.117,8.117,8.017,7.967,7.917,7.767,8.817,7.367,7.983,9.017,8.55,8.483,8.833,8.45,7.65,8.8,8.483,7.933,7.767,7.583,7.433,2.47439220041959,2.43736887572504,2.37566333456744,3.00505985437492,3.00505985437492,2.96803652968036,2.94952486733308,2.9310132049858,2.61240049332884,3.26422312723682,2.72738491916574,2.95569542144884,3.33826977662594,3.16549426138467,3.14081204492163,2.91914518616435,3.12847093669011,2.77073524085476,3.25805257312106,3.14081204492163,2.93718375910156,2.87547821794397,2.80760212267061,2.75206713562877
Hay Hassani,20220,39,"33.55780575075923,-7.686021183106305",33.55780575075923,-7.686021183106305,37,"33.554217028233325,-7.665145749112807",33.554217028233325,-7.665145749112807,3127.0,6.833,7.017,6.95,7.75,7.833,7.9,7.833,7.883,8.167,7.45,8.7,8.833,8.667,9.133,8.433,8.3,8.7,7.85,8.883,8.6,8.083,7.55,7.45,7.133,2.25002743935901,2.31039402919547,2.28844254198221,2.55186038854132,2.57929974755789,2.60125123477115,2.57929974755789,2.59576336296784,2.68905718362419,2.45307869608166,2.7306967984934,2.90857205575677,2.85369333772363,3.00735374821644,2.77686313247722,2.7329601580507,2.86466908133026,2.58478761936121,2.92503567116672,2.62595419847328,2.53714166143544,2.36974262397991,2.23455308938212,2.34880913181868
Hay Hassani,20220,39,"33.55780575075923,-7.686021183106305",33.55780575075923,-7.686021183106305,38,"33.568542268508416,-7.651791243629023",33.568542268508416,-7.651791243629023,4089.0,10.333,10.05,10.35,11.767,12.167,12.1,12.183,11.717,14.017,14.317,13.217,12.617,15.3,15.067,13.4,12.233,13.317,11.8,12.967,12.5,11.183,11.067,10.733,11.433,2.58397932816537,2.51312828207051,2.58814703675918,2.94240226723347,3.04242727348503,3.02575643910977,3.04659498207885,2.59390450889233,3.11897344607625,3.16950778540329,2.92598332226403,3.15495540551804,3.38720389639141,3.624408628017,3.35083770942735,3.05909810786029,3.32999916645828,2.9507376844211,3.24247728598816,3.05698214722426,2.69607843137254,2.66795242687238,2.58759241401478,2.85904809535717
Hay Mohammadi,20570,40,"33.577165225338696,-7.566759982285982",33.577165225338696,-7.566759982285982,41,"33.57371103880315,-7.557628015411628",33.57371103880315,-7.557628015411628,1812.0,3.783,3.9,3.783,4.383,4.117,4.25,4.533,4.1,3.867,3.95,4.0,4.0,4.083,4.017,4.533,4.1,3.9,4.417,4.8,5.45,4.567,4.217,4.217,3.467,2.08793230316409,2.1523178807947,2.08793230316409,2.41905813097866,2.2718910963944,2.34547461368653,2.5018395879323,2.26269315673289,2.13392200147167,2.17991169977925,2.20750551876379,2.20750551876379,2.25349521707137,2.21670345842531,2.38095238095238,2.26269315673289,2.1523178807947,2.43745401030169,2.64900662251655,2.86239495798319,2.3984593837535,2.21463585434173,2.21463585434173,1.91317144959529
Hay Mohammadi,20570,40,"33.577165225338696,-7.566759982285982",33.577165225338696,-7.566759982285982,42,"33.585581533006746,-7.579664410522142",33.585581533006746,-7.579664410522142,1792.0,3.45,3.733,3.717,4.35,4.367,3.667,4.15,4.2,5.8,3.867,4.517,6.4,5.633,4.033,4.417,4.733,4.217,3.617,4.6,4.417,3.75,3.667,3.783,4.017,1.92522321428571,2.08333333333333,2.07403273809523,2.42745535714285,2.43675595238095,2.04613095238095,2.31584821428571,2.34375,3.23660714285714,2.15773809523809,2.5204613095238,3.57142857142857,3.14360119047619,2.25074404761904,2.46465773809523,2.64136904761904,2.35305059523809,2.01822916666666,2.56696428571428,2.46465773809523,2.09263392857142,2.04613095238095,2.11123511904761,2.24144345238095
Hay Mohammadi,20570,40,"33.577165225338696,-7.566759982285982",33.577165225338696,-7.566759982285982,43,"33.579634087838976,-7.552954125796059",33.579634087838976,-7.552954125796059,2131.0,2.633,2.617,2.517,3.617,3.317,3.383,3.45,3.133,3.05,3.117,3.2,3.167,3.367,3.367,3.4,3.35,3.2,3.567,3.717,4.067,3.933,3.133,2.733,2.467,1.23572657594243,1.22790552166432,1.18097919599562,1.69716877835132,1.55638980134522,1.58767401845768,1.61895823557015,1.47035820428593,1.43125293289535,1.46253715000782,1.5016424213984,1.48600031284217,1.57985296417957,1.57985296417957,1.5954950727358,1.57203190990145,1.5016424213984,1.67370561551697,1.74409510402002,1.90833724386047,1.84576880963553,1.47035820428593,1.28265290161113,1.15751603316127
Hay Mohammadi,20570,40,"33.577165225338696,-7.566759982285982",33.577165225338696,-7.566759982285982,44,"33.58760968997529,-7.565003146178025",33.58760968997529,-7.565003146178025,1775.0,3.717,3.983,3.917,4.333,4.35,4.183,4.267,4.35,5.5,3.95,4.617,4.95,4.983,4.0,4.55,4.483,4.267,3.883,4.317,4.367,3.983,3.483,4.083,4.2,2.09389671361502,2.24413145539906,2.20657276995305,2.44131455399061,2.45070422535211,2.35680751173708,2.4037558685446,2.45070422535211,2.97780184082295,2.22535211267605,2.60093896713615,2.99455535390199,3.01472070982052,2.25352112676056,2.75257108287961,2.52582159624413,2.4037558685446,2.18779342723004,2.4319248826291,2.46009389671361,2.24413145539906,1.96244131455399,2.30046948356807,2.36619718309859
Hay Mohammadi,20570,41,"33.57371103880315,-7.557628015411628",33.57371103880315,-7.557628015411628,40,"33.577165225338696,-7.566759982285982",33.577165225338696,-7.566759982285982,1245.0,2.633,2.6,2.567,3.017,3.067,2.917,3.05,3.067,3.383,3.283,3.083,3.433,3.533,2.85,3.0,2.9,3.25,3.15,3.717,6.517,4.333,3.117,2.867,2.933,2.11512717536813,2.08835341365461,2.06157965194109,2.42302543507362,2.4631860776439,2.34270414993306,2.44979919678714,2.4631860776439,2.71753681392235,2.63721552878179,2.47657295850066,2.75769745649263,2.83801874163319,2.28915662650602,2.40963855421686,2.3293172690763,2.61044176706827,2.53012048192771,2.98527443105756,5.2342704149933,3.48058902275769,2.50334672021419,2.30254350736278,2.35609103078982
Hay Mohammadi,20570,41,"33.57371103880315,-7.557628015411628",33.57371103880315,-7.557628015411628,42,"33.585581533006746,-7.579664410522142",33.585581533006746,-7.579664410522142,3038.0,6.233,6.367,6.3,7.383,7.45,6.783,7.183,7.45,9.683,7.283,7.817,10.55,8.417,7.133,7.55,7.783,7.55,7.017,8.433,11.117,8.517,6.717,6.6,6.967,2.05178845731841,2.0956769804696,2.073732718894,2.43032696949747,2.45227123107307,2.23282861531709,2.36449418477068,2.45227123107307,3.1874039938556,2.39741057713408,2.57296466973886,3.47267939433838,2.77046302391924,2.34803598858898,2.48518762343647,2.56199253895106,2.48518762343647,2.30963353083168,2.77594908931314,3.65920561773096,2.80337941628264,2.21088435374149,2.1724818959842,2.29317533464998
Hay Mohammadi,20570,41,"33.57371103880315,-7.557628015411628",33.57371103880315,-7.557628015411628,43,"33.579634087838976,-7.552954125796059",33.579634087838976,-7.552954125796059,1906.0,2.383,2.4,2.3,2.733,2.633,2.717,2.517,2.6,2.75,2.633,2.7,2.833,2.883,2.75,2.75,2.817,2.767,3.067,3.25,2.933,2.95,2.817,2.567,2.533,1.25043721580972,1.25918153200419,1.20671563483735,1.43406785589366,1.38160195872682,1.42532353969919,1.32039174536551,1.36411332633788,1.44281217208814,1.38160195872682,1.41657922350472,1.48653375306051,1.51276670164393,1.44281217208814,1.44281217208814,1.47778943686603,1.45155648828261,1.60895417978314,1.70514165792235,1.53899965022735,1.54774396642182,1.47778943686603,1.34662469394893,1.32913606155998
Hay Mohammadi,20570,41,"33.57371103880315,-7.557628015411628",33.57371103880315,-7.557628015411628,44,"33.58760968997529,-7.565003146178025",33.58760968997529,-7.565003146178025,3021.0,6.467,6.617,6.5,7.367,7.433,7.133,7.317,7.433,9.35,7.3,7.867,8.517,8.4,7.117,7.733,7.467,7.617,7.417,8.183,11.317,8.4,6.667,6.95,7.15,2.14057155467284,2.19022398764206,2.151605428666,2.43848615248813,2.46055390047445,2.36124903453602,2.4219353414984,2.46055390047445,3.09500165508109,2.41641840450182,2.60399426238552,2.93779464183051,2.78053624627606,2.35573209753944,2.55985876641288,2.47158777446761,2.52124020743683,2.45503696347787,2.70881606532053,3.74600022067748,2.78053624627606,2.2067747986318,2.30056272757365,2.3667659715326
Hay Mohammadi,20570,42,"33.585581533006746,-7.579664410522142",33.585581533006746,-7.579664410522142,40,"33.577165225338696,-7.566759982285982",33.577165225338696,-7.566759982285982,1823.0,3.6,3.667,3.467,4.983,4.783,4.767,5.017,4.7,4.517,4.1,4.667,4.617,4.8,4.85,3.85,4.6,5.183,5.383,6.383,6.8,4.767,4.383,3.517,4.533,1.97476686780032,2.01133662461144,1.90162735417809,2.73358932163101,2.62388005119765,2.61473761199488,2.75187420003657,2.57816785518376,2.47760102395319,2.2490400438837,2.5598829767782,2.53245565916986,2.63302249040043,2.66044980800877,2.11190345584201,2.52331321996708,2.84329859206436,2.95300786249771,3.50155421466447,3.73011519473395,2.61473761199488,2.40446151033095,1.92905467178643,2.48674346315596
Hay Mohammadi,20570,42,"33.585581533006746,-7.579664410522142",33.585581533006746,-7.579664410522142,41,"33.57371103880315,-7.557628015411628",33.57371103880315,-7.557628015411628,3607.0,7.233,7.433,6.733,9.05,8.817,8.8,9.533,8.65,8.45,7.917,8.25,8.483,9.133,9.033,8.383,8.8,8.917,10.183,10.8,12.35,8.9,8.583,7.533,8.483,2.00535994824877,2.06080768875335,1.78036312356777,2.50901025783199,2.44432122724332,2.43970058220127,2.64300896405138,2.39811477682284,2.34266703631826,2.19480639497273,2.28721929581369,2.35190832640236,2.53211348304223,2.50438961278994,2.32418445615007,2.43970058220127,2.47204509749561,2.82321412069124,2.99417798724702,3.33874020005406,2.40605569072722,2.32044696764891,2.0365864648103,2.35190832640236
Hay Mohammadi,20570,42,"33.585581533006746,-7.579664410522142",33.585581533006746,-7.579664410522142,43,"33.579634087838976,-7.552954125796059",33.579634087838976,-7.552954125796059,3926.0,6.083,6.117,4.533,8.183,8.05,7.917,8.383,7.717,7.65,7.117,7.483,7.7,8.4,8.217,7.433,8.083,8.133,10.267,10.45,9.317,8.167,7.583,6.367,7.483,1.54949906605535,1.90313213026343,1.41049574777017,2.0843946340635,2.05043301069791,2.01647138733231,2.1353370691119,1.96552895228391,1.94854814060112,1.81270164713873,1.90609611139412,1.96128374936321,2.1395822720326,2.0928850399049,1.89336050263202,2.05892341653931,2.0716590253014,3.19435801700891,2.66174223127865,2.61851227281244,2.0801494311428,1.93156732891832,1.62166751570725,1.90609611139412
Hay Mohammadi,20570,42,"33.585581533006746,-7.579664410522142",33.585581533006746,-7.579664410522142,44,"33.58760968997529,-7.565003146178025",33.58760968997529,-7.565003146178025,1855.0,4.117,4.133,3.9,4.783,4.783,4.783,4.783,4.683,4.867,4.517,4.633,5.167,5.05,4.167,5.033,4.95,5.133,4.783,5.033,4.317,4.817,4.033,4.367,4.617,2.21922731356693,2.22821203953279,2.10242587601078,2.57861635220125,2.57861635220125,2.57861635220125,2.57861635220125,2.5247079964061,2.62353998203054,2.43486073674752,2.49775381850853,2.78526504941599,2.72237196765498,2.24618149146451,2.71338724168912,2.66846361185983,2.76729559748427,2.57861635220125,2.71338724168912,2.32704402515723,2.59658580413297,2.17430368373764,2.3539982030548,2.48876909254267
Hay Mohammadi,20570,43,"33.579634087838976,-7.552954125796059",33.579634087838976,-7.552954125796059,40,"33.577165225338696,-7.566759982285982",33.577165225338696,-7.566759982285982,1604.0,2.083,2.2,2.067,2.483,2.6,2.517,2.6,2.483,3.567,3.183,2.65,2.917,2.633,3.167,2.467,2.683,2.817,2.4,3.4,6.517,3.05,2.533,2.417,2.233,1.29883624272651,1.3715710723192,1.2884455527847,1.54821280133,1.62094763092269,1.56899418121363,1.62094763092269,1.54821280133,2.22360764754779,1.98462177888611,1.65211970074812,1.81837073981712,1.64172901080631,1.9742310889443,1.53782211138819,1.67290108063175,1.75602660016625,1.49625935162094,2.11970074812967,3.73876458213807,1.90149625935162,1.57938487115544,1.50665004156275,1.39235245220282
